ElapsedTime,RobotID,Team,Vx_Command,Vy_Command,Angular_Command,Pos_X,Pos_Y,Orientation,Vx_Actual,Vy_Actual
0.656,0,1,0,0,0,0,0,0,0,0
0.656,1,1,0,0,0,0,0,0,0,0
0.656,2,1,0,0,0,0,0,0,0,0
0.656,3,1,0,0,0,0,0,0,0,0
0.656,4,1,0,0,0,0,0,0,0,0
0.656,5,1,0,0,0,0,0,0,0,0
0.673,0,0,0,0,0,-0.0388747,0.078367,-1.64831,-0.00168131,0.000669548
0.673,1,0,0,0,0,0,0,0,0,0
0.673,2,0,0,0,0,0,0,0,0,0
0.673,3,0,0,0,0,0,0,0,0,0
0.673,4,0,0,0,0,0,0,0,0,0
0.673,5,0,0,0,0,0,0,0,0,0
0.673,0,1,0,0,0,0,0,0,0,0
0.673,1,1,0,0,0,0,0,0,0,0
0.673,2,1,0,0,0,0,0,0,0,0
0.673,3,1,0,0,0,0,0,0,0,0
0.673,4,1,0,0,0,0,0,0,0,0
0.673,5,1,0,0,0,0,0,0,0,0
0.688,0,0,0,0,0,-0.0388723,0.0782487,-1.64799,-0.00123822,-0.00128279
0.688,1,0,0,0,0,0,0,0,0,0
0.688,2,0,0,0,0,0,0,0,0,0
0.688,3,0,0,0,0,0,0,0,0,0
0.688,4,0,0,0,0,0,0,0,0,0
0.688,5,0,0,0,0,0,0,0,0,0
0.688,0,1,0,0,0,0,0,0,0,0
0.688,1,1,0,0,0,0,0,0,0,0
