ElapsedTime,RobotID,Team,Vx_Command,Vy_Command,Angular_Command,Pos_X,Pos_Y,Orientation,Vx_Actual,Vy_Actual
0.527,4,0,0,0,0,0,0,0,0,0
0.527,5,0,0,0,0,0,0,0,0,0
0.527,0,1,0,0,0,0,0,0,0,0
0.527,1,1,0,0,0,0,0,0,0,0
0.527,2,1,0,0,0,0,0,0,0,0
0.527,3,1,0,0,0,0,0,0,0,0
0.527,4,1,0,0,0,0,0,0,0,0
0.527,5,1,0,0,0,0,0,0,0,0
0.543,0,0,0,0,0,-0.952829,-0.27304,2.06326,0.000265625,-0.0017524
0.543,1,0,0,0,0,0,0,0,0,0
0.543,2,0,0,0,0,0,0,0,0,0
0.543,3,0,0,0,0,0,0,0,0,0
0.543,4,0,0,0,0,0,0,0,0,0
0.543,5,0,0,0,0,0,0,0,0,0
0.543,0,1,0,0,0,0,0,0,0,0
0.543,1,1,0,0,0,0,0,0,0,0
0.543,2,1,0,0,0,0,0,0,0,0
0.543,3,1,0,0,0,0,0,0,0,0
0.543,4,1,0,0,0,0,0,0,0,0
0.543,5,1,0,0,0,0,0,0,0,0
0.559,0,0,0,0,0,-0.95281,-0.272989,2.06375,0.000481824,-0.000549263
0.559,1,0,0,0,0,0,0,0,0,0
0.559,2,0,0,0,0,0,0,0,0,0
0.559,3,0,0,0,0,0,0,0,0,0
0.559,4,0,0,0,0,0,0,0,0,0
0.559,5,0,0,0,0,0,0,0,0,0
0.559,0,1,0,0,0,0,0,0,0,0
0.559,1,1,0,0,0,0,0,0,0,0
0.559,2,1,0,0,0,0,0,0,0,0
0.559,3,1,0,0,0,0,0,0,0,0
0.559,4,1,0,0,0,0,0,0,0,0
0.559,5,1,0,0,0,0,0,0,0,0
0.575,0,0,0,0,0,-0.952864,-0.27289,2.06421,-0.00044351,0.00107257
0.575,1,0,0,0,0,0,0,0,0,0
0.575,2,0,0,0,0,0,0,0,0,0
0.575,3,0,0,0,0,0,0,0,0,0
0.575,4,0,0,0,0,0,0,0,0,0
0.575,5,0,0,0,0,0,0,0,0,0
0.575,0,1,0,0,0,0,0,0,0,0
0.575,1,1,0,0,0,0,0,0,0,0
0.575,2,1,0,0,0,0,0,0,0,0
0.575,3,1,0,0,0,0,0,0,0,0
0.575,4,1,0,0,0,0,0,0,0,0
0.575,5,1,0,0,0,0,0,0,0,0
0.592,0,0,0,0,0,-0.95292,-0.272768,2.06385,-0.00118347,0.00266524
0.592,1,0,0,0,0,0,0,0,0,0
0.592,2,0,0,0,0,0,0,0,0,0
0.592,3,0,0,0,0,0,0,0,0,0
0.592,4,0,0,0,0,0,0,0,0,0
0.592,5,0,0,0,0,0,0,0,0,0
0.592,0,1,0,0,0,0,0,0,0,0
0.592,1,1,0,0,0,0,0,0,0,0
0.592,2,1,0,0,0,0,0,0,0,0
0.592,3,1,0,0,0,0,0,0,0,0
0.592,4,1,0,0,0,0,0,0,0,0
0.592,5,1,0,0,0,0,0,0,0,0
0.607,0,0,0,0,0,-0.952956,-0.272781,2.06283,-0.00144729,0.00182618
0.607,1,0,0,0,0,0,0,0,0,0
0.607,2,0,0,0,0,0,0,0,0,0
0.607,3,0,0,0,0,0,0,0,0,0
0.607,4,0,0,0,0,0,0,0,0,0
0.607,5,0,0,0,0,0,0,0,0,0
0.607,0,1,0,0,0,0,0,0,0,0
0.607,1,1,0,0,0,0,0,0,0,0
0.607,2,1,0,0,0,0,0,0,0,0
0.607,3,1,0,0,0,0,0,0,0,0
0.607,4,1,0,0,0,0,0,0,0,0
0.607,5,1,0,0,0,0,0,0,0,0
0.623,0,0,0,0,0,-0.952938,-0.272788,2.06236,-0.000825021,0.00127589
0.623,1,0,0,0,0,0,0,0,0,0
0.623,2,0,0,0,0,0,0,0,0,0
0.623,3,0,0,0,0,0,0,0,0,0
0.623,4,0,0,0,0,0,0,0,0,0
0.623,5,0,0,0,0,0,0,0,0,0
0.623,0,1,0,0,0,0,0,0,0,0
0.623,1,1,0,0,0,0,0,0,0,0
0.623,2,1,0,0,0,0,0,0,0,0
