ElapsedTime,RobotID,Team,Vx_Command,Vy_Command,Angular_Command,Pos_X,Pos_Y,Orientation,Vx_Actual,Vy_Actual
0.419,4,1,0,0,0,0,0,0,0,0
0.419,5,1,0,0,0,0,0,0,0,0
0.435,0,0,0,0,0,-0.068803,0.092067,0,0,0
0.435,1,0,0,0,0,-1.17241,-3.20914,0.824943,0,0
0.435,2,0,0,0,0,0,0,0,0,0
0.435,3,0,0,0,0,0,0,0,0,0
0.435,4,0,0,0,0,0,0,0,0,0
0.435,5,0,0,0,0,0,0,0,0,0
0.435,0,1,0,0,0,0.40326,-3.14874,3.11716,0,0
0.435,1,1,0,0,0,0.799975,-3.15,-3.14159,0,0
0.435,2,1,0,0,0,0,0,0,0,0
0.435,3,1,0,0,0,0,0,0,0,0
0.435,4,1,0,0,0,0,0,0,0,0
0.435,5,1,0,0,0,0,0,0,0,0
0.451,0,0,0,0,0,-0.068803,0.092067,0,0,0
0.451,1,0,0,0,0,-1.17241,-3.20914,0.824943,0,0
0.451,2,0,0,0,0,0,0,0,0,0
0.451,3,0,0,0,0,0,0,0,0,0
0.451,4,0,0,0,0,0,0,0,0,0
0.451,5,0,0,0,0,0,0,0,0,0
0.451,0,1,0,0,0,0.40326,-3.14874,3.11716,0,0
0.451,1,1,0,0,0,0.799975,-3.15,-3.14159,0,0
0.451,2,1,0,0,0,0,0,0,0,0
0.451,3,1,0,0,0,0,0,0,0,0
0.451,4,1,0,0,0,0,0,0,0,0
0.451,5,1,0,0,0,0,0,0,0,0
0.468,0,0,0,0,0,-0.068803,0.092067,0,0,0
0.468,1,0,0,0,0,-1.17241,-3.20914,0.824943,0,0
0.468,2,0,0,0,0,0,0,0,0,0
0.468,3,0,0,0,0,0,0,0,0,0
0.468,4,0,0,0,0,0,0,0,0,0
0.468,5,0,0,0,0,0,0,0,0,0
0.468,0,1,0,0,0,0.40326,-3.14874,3.11716,0,0
0.468,1,1,0,0,0,0.799975,-3.15,-3.14159,0,0
0.468,2,1,0,0,0,0,0,0,0,0
0.468,3,1,0,0,0,0,0,0,0,0
0.468,4,1,0,0,0,0,0,0,0,0
0.468,5,1,0,0,0,0,0,0,0,0
0.483,0,0,0,0,0,-0.068803,0.092067,0,0,0
0.483,1,0,0,0,0,-1.17241,-3.20914,0.824943,0,0
0.483,2,0,0,0,0,0,0,0,0,0
0.483,3,0,0,0,0,0,0,0,0,0
0.483,4,0,0,0,0,0,0,0,0,0
0.483,5,0,0,0,0,0,0,0,0,0
0.483,0,1,0,0,0,0.40326,-3.14874,3.11716,0,0
0.483,1,1,0,0,0,0.799975,-3.15,-3.14159,0,0
0.483,2,1,0,0,0,0,0,0,0,0
0.483,3,1,0,0,0,0,0,0,0,0
0.483,4,1,0,0,0,0,0,0,0,0
0.483,5,1,0,0,0,0,0,0,0,0
0.500,0,0,0,0,0,-0.068803,0.092067,0,0,0
